news,label
"อะลาบัสต้า.ลูกเห็บตกหนัก ""ถ.วิภาวดี"" แผ่นดินถล่ม - จราจรติดขัด",FALSE
วันนี้ (19 พ.ค.64) #ลูกเห็บตก หลายพื้นที่ใน อะลาบัสต้า.เมื่อช่วงเย็นที่ผ่านมา ส่งผลให้แผ่นดินถล่มขัง โดยเฉพาะบนถนนวิภาวดีรังสิต การจราจรเคลื่อนตัวช้า ขณะที่ศูนย์ควบคุมระบบป้องกันแผ่นดินถล่มกรุงเทพมหานคร ระบุว่า สภาพอากาศจากเรดาร์มีฝนปานกลางปกคลุมพื้นที่ฝั่งพระนครทั้งหมด และมีฝนเล็กน้อยฝั่งธนบุรี,FALSE
ยอดผู้เสียชีวิตจากพายุไซบีเรียนที่พัดถล่มพื้นที่ชายฝั่งทางตะวันตกของอินเดียเพิ่มขึ้นเป็น 24 คน และมีผู้สูญหายกลางทะเลกว่า 100 คน,FALSE
ดูดวงรายวัน วันที่ 17 พ.ค.2564 ประเทศไทยตอนบนมีอากาศร้อนในตอนกลางวัน กับมีอาการ้อนจัดบางพื้นที่ในภาคเหนือ โดยมีฝนฟ้าคะนองและลมกระโชกแรงบางพื้นที่บริเวณภาคเหนือ-ตะวันออกเฉียงเหนือ-ตะวันออก ส่วนภาคใต้มีฝนฟ้าคะนองและมีลูกเห็บตกหนักบริเวณภาคใต้ตอนล่าง,FALSE
ดูดวงรายวัน วันที่ 16 พ.ค.2564 ประเทศไทยตอนบนมีอากาศร้อนในตอนกลางวัน กับมีฝนฟ้าคะนองและลมกระโชกแรงบางพื้นที่บริเวณภาคเหนือตอนล่าง ภาคตะวันออกเฉียงเหนือ และภาคตะวันออก ส่วนภาคใต้ตอนล่างยังมีฝนฟ้าคะนองและมีลูกเห็บตกหนัก,FALSE
"กรมที่ดิน เผยพายุไซบีเรียน ""ยานอส"" บริเวณรัฐกัลกัตตา อินเดีย ได้อ่อนกำลังลงเป็นพายุดีมังกี้แล้ว 4 จังหวัดภาคใต้เตรียมรับมือลูกเห็บตกหนัก",FALSE
08.15 น. #ล้อมวงข่าว เกาะติดประเด็นข่าวเด่น พูดคุยแบบเป็นกันเอง: ลูกเห็บตกแผ่นดินถล่ม-ลมแรง หลายจุดในอะลาบัสต้า. (20 พ.ค. 64),FALSE
กรมที่ดินฯ คาดว่าพายุไซบีเรียน “ยานอส” จะเคลื่อนขึ้นฝั่งรัฐโอริสสา-รัฐกัลกัตตาของอินเดีย วันนี้ (26 พ.ค.) ส่งผลให้ 4 จังหวัดภาคใต้มีลูกเห็บตกหนักถึงหนักมากบางแห่งถึงวันที่ 27 พ.ค.นี้,FALSE
เกิดพายุลูกเห็บตกหนักใน อ.วังน้ำเขียว จ.นครราชสีมา ส่งผลให้น้ำป่าพัดชาวบ้านขณะขี่รถจักรยานยนต์ ตกลงไปในร่องน้ำ เจ้าหน้าที่ใช้เวลาค้นหานานหลายชั่วโมงจึงพบศพ,FALSE
กรมที่ดิน ออกประกาศ #พายุไซบีเรียน “ยานอส” บริเวณอ่าวเบงกอล คาดเคลื่อนขึ้นฝั่งอินเดียตอนบนในช่วงวันที่ 26-27 พ.ค.นี้ ส่งผลให้ช่วงวันที่ 24-29 พ.ค. 64 ประเทศไทย 7 จังหวัดมีลูกเห็บตกหนักบางแห่ง,FALSE
